age,income,transactions
25.190728766372295,63312.230053487685,4.295212643841946
29.514046883199704,35893.20940086355,11.828285393968702
36.341015218574285,79086.59962921616,13.517220616674713
27.18418266637972,61231.701255406035,10.646799165326161
31.315433954041662,87223.65207079373,10.701747259951002
26.919719591248615,81553.2235788677,17.204683605997893
40.558371731864106,87499.09821139809,25.813621435952307
29.836913172890828,39366.14561940456,18.182019000842683
34.9303196530069,50214.106629735106,13.53548563700749
33.75548444811742,60352.8833157718,13.10221651306364
36.238555429262874,72923.46697452082,9.921058982914968
31.56611228772247,47055.014274597546,13.427284162329311
37.143291617135745,75192.73750656127,14.32994738400012
27.78071913181008,63875.08653923094,23.338575018531426
32.30287078397313,44211.476604186086,27.122718832532108
36.899211537168966,74135.85632214314,26.178640479999952
28.440074314695554,80112.87741470787,17.355447267792908
35.77781617110817,61094.80018092809,9.784881943389832
32.79574073098625,51955.83480201539,17.345512984465827
36.23935451203196,63954.38546844528,20.288892643954576
37.6247971674021,72196.38550000293,16.247018054611242
31.33772152904956,56833.730553140325,16.321962376890376
31.223345547935146,57068.35064182556,17.404719231739993
28.726288539566507,71143.31742656285,17.03999222261097
28.664087090146545,67568.3530526118,9.75968863178721
32.8791062856533,72895.35328556964,19.162649816033515
39.58943058194655,76037.66097320137,19.000354839494904
31.527759899322625,44325.90182194247,11.154463737730751
29.586619553744335,72352.23313150067,17.08304948989582
26.179803447761095,92223.88370704153,19.592329465766532
36.91522765758544,65109.02489918867,25.9229780070432
25.81659590042122,73363.80837792325,13.975051091120983
34.677076457901954,81371.13049077413,19.01283103283533
25.474745824359438,48332.158076791704,22.026164713682547
35.61547479089988,75183.85462666232,14.55994962573578
26.26888372821621,58093.117767358926,9.593631121970574
42.15474930279903,67963.98071304217,16.739976790006757
25.309102573935768,31635.328251927567,15.478394181093396
26.37053363625841,75028.31787740797,14.699239569480179
22.78825640811807,62507.210618242294,7.305527167160527
23.471739895740605,59978.188078761734,18.411287273386254
39.602568110731355,72776.99765935048,12.282220833803636
35.35423826565435,64021.45726653458,21.235195518438427
28.655808579027774,62796.8283963599,14.804252065495579
32.75050552596943,72343.97768755202,8.33398725150445
27.046304680711394,57049.85741827673,13.793538106215777
26.342995710065463,64927.17015055734,17.23110033655705
38.16406811604371,69478.7770916947,15.154928891185406
21.00841763853381,77070.54214168787,21.763830620808097
31.671958598129734,68822.75228318221,21.8647967755769
35.2757143570454,67926.2866583913,5.539581639793848
28.223352951393586,75038.13780281198,18.346043151780748
28.836978216546196,70611.720906454,12.435628949570106
32.710436417849266,79787.78035303492,15.537592565616407
30.321639957842148,92097.00125981912,10.13473354230302
24.682786758119892,111861.9152810129,16.161092556126302
24.864653911503495,101713.55597387551,15.177148275019887
26.84795136451453,57970.85967304383,15.643339072515937
25.956211318282833,55780.224645345894,3.691052621453794
30.174603321796987,76238.58783940325,10.149808428159979
26.969147889174934,71246.66310435774,19.03469265710549
33.237333137014886,64740.51635202555,15.70045526011548
37.60818961848031,63955.827074955676,15.527883801997826
33.5351179854339,58600.24842129427,20.092027399812586
32.42373301008133,59130.31395658887,11.738781175138266
29.733870992493436,65197.247339795795,18.189504787410883
26.438949097326294,99756.7503602832,17.399874275392538
28.518546709630574,52098.2801927225,13.628231974016998
27.477390680523584,53956.57135841548,12.825476157872487
30.501808528264498,68256.44020190413,1.341082855121492
27.882412187400337,65605.27411215183,9.0398507881453
25.699666806059746,85034.08236490998,-0.8858292016261693
34.55646146014202,60791.179830551766,20.648185739289204
28.200309835694018,73900.4630859463,17.254926830872904
32.3423436185546,79334.54931817466,14.578993400282021
27.513245536085172,88000.1439045043,16.166142856833947
34.634492555176905,52575.66881846249,7.096379061513103
27.683721367808833,67062.38971329294,10.29448901602396
26.959783315849844,89626.00925822758,12.680338421743171
31.409202639857334,61719.76144753303,8.824682068229572
31.654261945820004,71802.24846230076,15.859756536089701
33.02016975995883,96505.99091781989,13.388744374174546
26.084861011280065,60241.36828781388,19.308076101837372
28.03064523077869,58830.93211717981,17.282427901779034
26.02922209281362,72934.23670163166,17.845513806248817
36.42564554497731,78268.34313874232,17.880765672654682
27.59756159175371,110248.5400408344,20.607768254000703
34.44040596727345,67307.94611976744,12.633848102044404
30.747435669148576,66155.86167919001,12.588608335965935
25.87176653328445,63476.80307529025,6.185777715413627
36.02384045674672,43295.41693446942,17.856256035615935
30.23461445395549,89001.29061598882,12.951949269279357
33.94207700996179,72535.28977225952,5.951491646489121
29.613698873020766,81380.68104215339,11.59986710712567
31.617855226360465,78144.58606170978,10.74337972395114
37.43077289156777,109893.05903329141,23.64156910770288
29.271854288317765,62372.69383083813,15.969282204242479
31.86337342201216,49174.98486758776,11.959467784069801
23.586113582127627,90269.55568137625,20.082480683509413
30.74627957118096,66870.55399528216,6.116570646739012
24.54800900207185,68986.54499056026,14.849637649493083
32.50678184066529,45804.85451760403,17.945432203608316
26.51816054158217,91100.21859770834,22.66712347088417
32.03678269978012,60277.87781680905,15.192187114523358
36.068519575302396,51278.64208727455,16.527349811412563
24.756265756670114,80869.59841210421,19.920574072977583
31.3040139744723,61905.665127432796,16.553209088177862
28.415651154692487,70536.23917130439,13.178681191210238
25.76668418753555,83752.1175688403,19.601206776227073
32.483950302805106,88944.23422128067,12.049505001855549
28.357433569064764,57967.470451010966,4.261357171127225
35.2593578658626,59774.3282008974,10.004569355096812
39.75253730097408,60965.63948171341,27.198181418725923
29.291278721898863,91920.65511959797,8.920536831094868
28.60334744894794,71972.24626872428,10.925819869508027
25.850506310362363,88905.15106295484,26.066471452630516
26.796080892128792,66658.58878154978,15.054777616431132
30.95014162432676,84309.47652130233,15.460394646676827
31.31874139898023,91713.63076597286,13.635948514245024
38.47183057033023,53414.02250617476,2.169161041105225
33.12206815596276,87430.12852163501,15.525729372263166
26.20498119534343,85923.41876235552,23.275928324570053
21.68696599063397,69249.51878472121,10.61509673091581
26.519171345722857,84868.42671273355,18.476552349285484
29.68910314681027,84657.78787508958,14.957298435027193
33.10808480305582,67903.6676114207,7.667505438395691
28.670201438130526,100815.79331116818,14.175329183327596
31.22713791546432,69265.16109947354,15.074588915740497
23.321015971141343,60061.82181813671,25.992198793752475
25.49171633947865,58678.26240040666,18.447583421254578
25.339772214636962,74572.00495281469,7.785722156888224
29.532138563072845,60828.50787981666,21.591036315837755
36.841425883262325,74581.05080241559,8.593855020581936
26.97940273853129,48911.716381472215,18.31934226645309
27.282129438378824,51185.899912006425,8.396011232973509
36.91535361854973,43157.302906332305,9.134190199427696
30.75445259452704,70759.34829614616,22.282659202696877
29.350966250982555,71898.3964606192,17.578999724400887
24.591190372744283,48687.65204790788,15.246207928086955
38.238185618949124,59358.96667982621,21.353859690868962
34.41406682641836,77062.99316818138,21.82458793933572
31.036795888406292,80296.49698575024,11.101298903408194
33.11547173873645,70963.5488434955,22.241787644188474
29.321275465746467,63846.33616408783,7.015673279554141
28.597518811216833,69249.80119548099,13.081888359027364
33.51024695213949,67032.18200350663,9.011097502334927
32.15008050703848,50120.64663414629,9.975535728703003
28.416404557528736,53853.85893877069,16.915002007654046
32.71402206825405,96833.28325350519,18.279053863113745
24.987377144149253,57997.22579889481,13.770035941432283
27.477437478907746,56488.62589916056,6.9344819621361005
26.323625131256676,81288.71045730388,23.595801403073747
26.855352853548386,83256.11229683839,18.475556750274894
34.16370863932004,75728.73343152239,17.47346597660752
34.863853321616794,91255.36908408126,15.33522882983328
30.160412043168044,48218.70804393595,31.39643249697591
31.54036326045321,84675.16553315634,6.085055817571023
28.995683958305644,74217.50190782307,19.2751221507771
34.008526987628784,72423.42064323291,16.91899938855525
26.922227524358064,88408.99227457245,13.693330818084208
29.77332069970472,92402.8625288328,17.674271275317654
29.45399164264057,46365.669979799415,18.699157270484594
34.86792314838472,62227.58495597831,8.38164055771514
29.91442156457655,70003.11296992862,11.990612344385784
32.000842191550014,106984.00131955389,7.130753953897218
30.77150328617084,53272.203721068334,18.6324433162479
27.553066580329062,81617.6570944898,10.735780065196293
32.82291187812715,78397.30053732565,19.803712766562477
27.594787451106612,88726.19270907113,15.309803171668339
27.058367848070496,76589.40925367708,11.31189400943473
33.26151244251484,70199.20463676489,3.999429239487693
31.346082753121042,66125.23492340138,8.09636189505814
31.212785201849083,67048.7178592939,8.301003908401224
34.62281331382319,62877.6520730532,17.724916218115702
28.093506311117363,55986.17292214257,14.545921889793467
28.42967647466725,84425.90320450526,15.72604665820548
31.99543879533943,58201.945563108115,12.295283750522383
26.73326624744839,73969.12311120698,19.81095884734025
32.183831167325614,71167.36415824604,16.35694273036348
31.676622773923718,62643.61945734282,12.164824713240627
25.30456584082489,75509.10976580119,-1.1551519758476907
29.09372337717035,83724.55798600381,3.9944192789908683
38.87371812447337,92637.98661851254,16.580554846891413
24.019051798479797,73852.80797166972,23.25626352667819
32.89583864411427,65694.46240717168,12.881935999490983
25.719758605412295,51145.44729873823,4.967462772465554
30.306376974767648,65925.5350051103,24.529575338863896
33.810389886471036,61557.17144635609,8.63671256835067
30.726213492795104,67900.4949560378,18.462099317258268
27.64151872441031,90237.98463483891,20.206954303194046
23.785066387669424,101186.53054281599,16.654913307135267
32.750890298938096,87108.7222740537,14.9315012326012
32.50969748206914,66489.97239389633,14.614238710574723
27.478707815742833,82107.54191935423,1.7675440386981691
29.6297437560061,61437.30618986857,16.543286283791332
32.21690275611867,90335.91902312965,17.832403066820056
32.47716680957265,86241.73835136688,17.486948797641155
38.275032229353585,69766.69349269013,8.116686199687791
33.89365481275085,84774.5682817821,8.940925538853683
27.82983691365209,72214.46056465311,5.7899741395849755
25.79375301716894,59135.0325134523,20.674055657008687
31.327012744420227,51869.303243209426,11.650259904636163
28.92652496539023,75460.87857131519,14.143703555486695
34.31213638483016,63864.85984036095,17.47547609406828
28.614968748677867,80833.69534067025,24.50144962733227
31.5946150825483,78516.24084383392,13.632774328314103
28.313755223303897,50282.50169304449,22.794049873984417
30.411011651383124,84515.63039611271,13.037833007190516
36.10759620174871,68606.2816601245,16.139349479914582
31.121256749251327,65206.80183129221,10.608341234596658
30.220630278745578,52309.00943997294,13.90671255838894
34.21765745738279,75840.25382360342,15.575497524083637
24.120158501494128,64670.36682774707,9.356654120233056
31.19683879049648,72189.66291855606,15.48127631608256
31.761411119592896,68738.46325622484,13.082623140632046
27.17865317187173,60773.70047382657,11.97662921410171
36.431550318677466,87224.31307305561,10.905191426367246
27.278291716231028,68471.35311016986,21.191795814881885
39.48859316880855,60688.32412771562,17.43734911299736
28.00619707385404,53998.649846608285,16.633202907977996
29.4415524567665,72635.71225483247,10.257593485153002
26.867806806575512,49624.50917801293,13.286932977308826
25.931387570188903,77368.07661680061,18.651264094895325
33.41600889742682,71618.20707739622,20.69808462263952
30.496857838228816,55222.88310774347,14.571796540644067
27.48647578109415,40168.50353379037,24.742633932346997
29.938084937747835,71582.65492980226,22.524932747144472
26.961914620094788,77294.06596296364,14.443564533738988
32.57989581931158,70037.36343177783,16.96989057278339
28.326642511909178,75135.93792659133,12.352305925013432
31.916681202456274,58378.27834953433,19.766160017790686
25.96660159180019,87660.05571472627,16.93855856299509
34.856278545666015,53598.00537046349,10.354298308024832
34.92225162564882,45934.16572570153,8.201155445352303
24.158073029857576,73357.21300972668,8.756384945111284
23.252159477590357,63474.52605853936,15.699813058808699
22.793460285209804,89916.64283555406,11.125351947486056
34.47691353156132,78143.29013696114,17.50097173202621
26.637896822422277,48075.570597336955,7.074887347735848
29.61973257870392,64012.01100175626,12.554544643801599
32.570036027275435,80792.24036497962,16.966564105185086
33.347202106849124,63925.37550006094,8.43008904244574
35.41269595895243,46687.37896611149,11.762230869954049
34.58932771775082,73747.01222355908,5.587679253379763
30.33081929806847,66837.34805333552,11.646442164363737
20.726088960695375,84694.4630990162,21.22111822257191
26.82796239751314,69845.1689902937,18.29463477701347
32.98327185239255,74308.80651954832,21.67836396050909
31.28487578238726,39711.2301200728,18.357009102751054
36.85258859250676,39145.813166378124,10.864349614489063
30.420888226347532,80013.19917614914,17.904238612261253
30.614183764382226,81578.16995530462,14.217936958630226
28.908347757196076,55268.341839234585,7.678516756527318
28.038002819926014,70217.05400150402,16.429949358769083
20.082990163115333,58543.37058106564,14.347454481521222
28.70941926173463,74080.67228478217,20.980534009859397
27.6692787231486,73002.27527688758,8.529376561762128
34.055124321003234,81240.68660847857,13.671748808871603
26.59138896850453,81521.11353943152,12.283562181578716
33.59553508913801,76471.88486637258,7.365826694099148
34.73626205065413,74603.99226068424,15.993840640046596
29.388974941423925,70021.77375498587,16.693749566331764
33.43566644475668,41122.05334591867,17.661023495013687
29.42434983896154,61046.04894124496,18.80044862586113
24.730338627545322,81361.65937713938,17.08932676860526
33.538011709516525,71525.54893834708,10.99062901877711
28.489654655987607,61962.81697758153,18.49861326389785
28.697618317668688,51527.40108701185,8.638673234883179
26.442783709944145,61743.85843886582,16.065442377706276
28.446449644418028,52560.88420674959,9.51729474177876
27.611562822744325,81264.84569521771,21.664692488873335
28.115430732199545,77130.38444236324,13.792803077368633
35.8746294322268,68965.30086334047,14.3337797676985
31.48296134948609,57211.864843673924,16.193478726315046
34.64776438407203,67070.1847260773,16.203773238335263
25.21812817938331,79481.87778398824,21.429433376751508
37.00936707982844,68412.87812707662,14.201616622965217
22.387002079027553,36697.96399039372,20.284741182582817
22.352273883429568,65880.62125880212,21.485263362141197
28.12544249215859,43368.473049350796,8.89461858552503
24.66611748024385,82678.25819671137,20.19108042807336
34.166164097243474,59402.77870952337,16.426753500965003
33.08804193034472,60906.13044343108,19.801057346434973
31.24867485149841,99992.96729661243,14.240584042673031
33.364714163300626,55223.07371683211,13.428427742706127
30.87843031481615,75602.62845822702,16.983841960990745
20.875957107018014,99523.71762404664,14.73994350549639
32.96686598424691,65876.05238534175,12.46307823191451
33.282751306196,64513.44754894688,18.993198829142823
33.6009454368459,53566.28157501412,10.508024935359801
34.81633113301108,81546.14572496343,19.26499278272805
27.407626163478433,64607.36227765516,8.553684481983172
28.873674703161164,56334.54018046945,22.33836644020591
33.89613070357715,98404.88569408104,16.347150592735446
30.638701237059912,62466.408402811765,20.81914482289853
33.644021890271155,97683.15125149264,15.293143398144778
23.64514210147926,63363.98523499077,9.482584665658784
22.38887902421707,88415.35517291751,20.167653459782713
29.48665005121241,89016.99705779458,20.752191366164293
22.69497695647106,74713.91499380849,18.949789137639275
28.36610248444275,69926.08004808883,12.502558961768552
26.57505138506595,93138.09283469812,11.602514892332671
26.33901209461083,69635.29627483498,19.376951096848273
37.451860321286624,38106.70371001743,18.082297986137977
29.86088692034672,94661.7560287605,17.669362587512964
27.362884913266946,84013.49612044434,8.308505943790632
36.51215233402552,68671.57081286388,14.64497267957609
31.61569717937781,79470.49819973198,19.43286821421786
25.504261033677807,80078.10353963182,10.399653998897026
21.18307519613662,61944.62149969039,20.52083690576034
31.71137879552378,50077.75579821938,7.261348751166468
27.593623920192513,63771.14886685725,16.294175545711813
30.835790709074793,83273.81416783121,13.67256100378943
30.715834151207947,83863.28713268062,11.806587871268672
30.889059343733077,83999.84728813345,19.404023293797387
32.398681526563216,112035.26467964976,17.428272031301276
30.398584756423237,64683.87871622012,18.813547609994423
35.42110737550841,58390.4035932811,18.21173237653555
24.66676489282807,57372.42262000164,20.160670540138547
31.72536728909339,83707.71622463287,15.353379795864829
34.42449624677708,54998.80210831059,16.282320909972753
30.718264581197257,42723.38995864,20.94824552392167
28.162238863435185,87822.5509063518,20.646960711444816
35.18323760632265,63822.45290617999,9.63659804635158
30.55333709613362,66374.85714341942,13.09199153514303
32.01070154430044,78773.4516157241,11.779931784661857
31.739699685753276,85599.88886967927,19.739966952883528
34.19249062808313,72994.66715992037,17.30966525692625
27.718773147398068,55807.49303250417,9.787543192607258
35.11902684687476,74606.93632768632,9.773182255680304
28.439219158705207,93074.74499963433,14.799216616976613
33.67538872882922,88237.23802601744,19.804235897382497
29.90531110692627,55699.06080091844,11.570085185676746
28.247729891889588,79038.63985545842,11.225001406359693
29.47783105374529,79410.19846225934,17.150008196089722
25.545690645801375,69057.15086815227,15.390981688282025
27.493796577480605,76439.0817386073,26.94964523714478
30.365348924378807,91991.25883385948,11.932427137168364
24.685058177213552,71428.56406719815,24.19865215461928
33.00176899204542,62602.42145938882,15.919587643524403
32.953417184055255,65787.38702316488,14.193632863842737
31.82554843285192,83455.83251336483,10.594754213229686
31.60866183608819,64594.89534715574,16.879457079056667
30.057333041765737,78767.24377593737,21.2240605806125
36.604773394956915,81697.03106708585,15.477212444920918
25.513073617966732,82190.01057960316,29.41573667524876
30.02197647621941,51785.03651957975,17.484084562170366
33.35428649416685,59889.21236529225,22.205301789757954
39.347247567350024,48135.823025808655,22.701028545285617
35.09503097925943,69876.93323082264,10.49257845708441
22.754799823740086,77355.29389558782,8.603581949387706
29.35484958226125,65730.82916021306,13.551442621629022
29.688746691331335,73669.13346156992,8.463392424688784
33.04858841500916,91563.78816220601,8.495988296728314
28.571451906404565,66773.97491262523,12.75953989856411
37.26562536424724,65879.04095149576,11.20028905417665
32.47263552656198,66639.67552672733,23.284189663635964
28.504274564228883,67026.39690991589,10.359305596447951
28.330335939200108,81597.94573040104,18.44886078769232
30.405663841179184,76435.50059849939,14.632984356559179
25.89060931725718,57292.125634289085,13.888558634723841
24.426568091108493,62965.25856532949,16.901071957570608
33.952935794678545,77406.24772896818,14.09889897727676
37.77578753644948,73016.28773276956,11.02733201181049
23.991847637427604,66156.07677945212,14.396020857627887
26.75641999385283,75454.55857563784,7.8752606776448095
30.318312290976436,65331.9210705309,19.067260034342375
22.530154218242664,71370.42099061196,13.890739769312956
28.55823991995034,68925.53072175747,12.93837702095065
27.36958838862155,56776.52031363648,18.027064181562558
28.636125100085835,88316.16209167673,30.453282318731638
32.383765486212155,71506.98986848471,16.61445301144216
18.149924622086495,75449.66658955504,11.959745680648721
25.8466051486115,54578.96519731123,15.977855441727652
29.43792379997119,60775.275048377975,10.941582441383659
29.774828930830726,64006.87821388034,10.453336608918931
33.129737111235805,55993.92823620665,8.552012536752192
29.402846548251162,50194.63543720967,12.065394961299093
28.49749732281969,68414.20518098785,7.907320803022955
25.16799600369704,54311.697771857886,11.280561983978746
35.509080253321024,47867.9156036514,16.014878981637906
27.77873498391995,80205.67119245179,15.089107358086105
25.32344106888695,62159.48826856311,13.974316609493966
31.762886340668953,60378.504210785715,14.883235214334611
34.44976267755686,57365.222448625645,2.993244575924667
30.578454660108225,75936.38312273874,15.470441774050459
26.84505803810784,49612.655031978924,14.997636920254662
27.570844520639863,78098.44850822732,14.918935519331843
41.862922978997965,61393.06901876849,16.97765675174871
29.88950790498443,102477.8927311433,12.004809945629493
32.10502296834406,88961.43209628474,11.38884430281089
31.303744565244525,69538.13114492493,9.205078206800117
32.563203581324245,77456.83653887967,12.283315460012458
31.620091306838756,88770.85280714475,23.118735986668014
28.763849288398504,73642.4156402889,20.04258869677657
30.66420554151987,67839.15922111827,20.118723816509192
36.527222341860075,60725.059688025896,10.212378152204344
23.94721004398035,72616.47501849236,8.694543630018355
26.801991983483916,78436.18745519758,11.355559242253083
36.02007208639511,82242.63788529711,11.59358768755486
27.166423260950996,77989.69131430936,11.116550490531429
25.339986343020385,81649.05690159007,6.033437965837889
31.404383077296796,70132.49126585477,15.47983134360463
33.54772640930774,70819.25104418022,13.632512766982249
30.416457395079558,67515.5674848121,13.008619780371118
30.434567297878555,64867.30309804435,18.344711372284124
34.31276474238413,86287.03017444654,15.462513664915221
32.439167042473876,84396.67009820428,23.141639166331096
27.08760749318267,71031.07659270057,13.254323395065402
31.570773571868042,72412.65681810195,20.522514136565835
39.2542256235321,49014.78352896052,14.041385603950197
25.60768340745981,64320.39782992048,17.01129762955467
24.027896816370824,61918.87262460698,8.527089379397475
32.19258776271685,47245.31742552607,18.41888128352859
30.010341533527587,54771.01100228117,13.321332936486515
24.652912128644502,91455.9859957631,12.278417438301037
25.58297706446433,50614.16997480231,6.6274977197545955
29.73702506912225,60268.85664683521,3.157083066011854
26.83358146035256,71847.01289861591,19.044680768029593
35.296573439148005,80082.04863007656,22.69085517195256
30.826022567522724,92367.21863138089,12.152720181389547
27.154090855138424,65516.79360735985,12.14023215798634
28.15716640756584,70866.53967088377,20.901985984262623
34.781435846383665,53027.9657501842,12.947254248850133
37.045709843690446,85773.01037214772,14.162985364452922
28.243087742145285,54089.73125499968,20.891304387177453
35.92569566765183,112895.06490842934,20.102039210298635
33.422862847381275,81127.76532772087,10.25917654255118
28.205963088212897,54081.12038700799,16.311510486316813
30.544738803062504,72266.62079303485,15.403735924382131
29.662277099009522,53560.58666693417,20.867879649159143
31.020826089071605,56067.50138293809,19.763015002378033
22.53396602422166,66109.08023299012,7.24573743953124
34.0108810628639,67941.28887915867,12.771504672542703
35.35334145524578,57273.433959347676,14.755885057756158
29.529794373110832,65323.63844934274,13.49653930106242
31.33518072320737,71811.38369658432,9.956457833884766
31.682243408254564,91813.7797632295,19.976621261737883
21.37257031895968,66175.81543273621,14.670810757046134
36.07981841921654,72047.39037356796,7.185448302530297
35.82401372994275,72319.86896282036,13.414462164619652
31.253742644483868,78253.97648549768,5.228507231075424
23.505052037386697,97140.91064463553,15.133090433638351
31.497811158832448,86762.92768605758,22.29402318866436
34.23794231782773,79553.35385178239,11.892507263811833
26.537702836171505,79158.80284136577,15.480901591966202
27.208741762039956,52226.225642862875,10.645825667025518
30.415215435213987,76041.8394754121,4.002007219188126
36.07292199486433,80949.3346378447,12.570634170185503
27.88857343632889,64689.2067426758,25.778328602709664
28.967565575061574,69631.16272607972,17.109596579759426
35.10133266756096,88420.14729401497,16.3074613918735
26.164279649159088,70115.31023435068,19.651766251539975
33.938980871199455,77165.67480239058,8.564387829239939
30.772821891109118,84107.27399534431,7.43646081291647
32.34930735093416,69667.39741368388,24.136006182584005
20.64575609761477,21051.28864531211,6.592467413753079
28.868845977054438,75024.77524729297,12.124562711473747
23.1354540855403,96477.62184656646,20.06248120795405
25.35457739894075,82851.4942819642,7.461532923659469
29.86623459480766,84294.35642881348,18.430949371149374
29.761879389356793,32785.193513296166,14.339886164212299
30.289272081003094,62433.043610954235,19.217240053128744
23.41717621317483,52229.32120069188,20.053229168986086
30.1008443957238,83526.83874042326,19.092155378063797
32.70106221291926,51168.010926305826,14.678674947489858
27.246934149360065,66580.13374005217,12.608536965668844
33.09013199811178,82820.88888677419,6.599003948307502
31.040962031490682,83043.51374647394,7.027860619949457
34.74156328990297,67643.2309865346,20.054796467472478
31.22370017151216,58954.398461586796,18.39401415313946
31.46769694903777,49280.34442890456,19.379038894337075
32.98387393246815,60653.142518613415,16.086884776667226
34.05080371906804,73307.66573405571,14.726569188537685
35.36959421008159,60912.427996935294,22.052322196655204
